unidad_academica,id_estudiante,carrera,regular,cnt_readmisiones,calidad,anio_plan_estudios,fecha_ingreso,total_actividades
ESCINFO,ESCINFO-4966,PE,S,1.0,A,2020,25/03/2020,15
ESCINFO,ESCINFO-6270,PE,N,2.0,A,2020,25/03/2020,15
ESCINFO,ESCINFO-692,PE,S,1.0,P,2020,26/03/2020,15
ESCINFO,ESCINFO-6984,PE,S,2.0,P,2020,13/04/2020,15
ESCINFO,ESCINFO-6560,PA,N,0.0,P,2015,25/11/2020,30
ESCINFO,ESCINFO-7105,PA,S,1.0,A,2015,22/12/2020,30
ESCINFO,ESCINFO-7116,PA,S,2.0,P,2015,02/02/2020,30
ESCINFO,ESCINFO-3296,PA,S,1.0,A,2015,12/01/2018,30
ESCINFO,ESCINFO-5326,PA,N,1.0,P,2015,12/11/2020,30
ESCINFO,ESCINFO-5362,PA,N,1.0,P,2015,12/04/2020,30
ESCINFO,ESCINFO-6981,PA,N,0.0,A,2015,15/12/2020,30
ESCINFO,ESCINFO-7176,PA,S,2.0,A,2015,02/06/2020,30
ESCINFO,ESCINFO-6365,PA,N,0.0,P,2015,15/04/2020,30
ESCINFO,ESCINFO-6517,PA,S,1.0,A,2015,24/11/2020,30
ESCINFO,ESCINFO-6519,PA,N,2.0,P,2015,24/11/2020,30
ESCINFO,ESCINFO-6522,PA,S,0.0,A,2015,24/11/2020,30
ESCINFO,ESCINFO-7189,PA,N,1.0,P,2015,02/06/2020,30
ESCINFO,ESCINFO-1777,PA,N,0.0,P,2015,26/12/2018,30
ESCINFO,ESCINFO-5540,PA,S,1.0,A,2015,14/12/2020,30
ESCINFO,ESCINFO-6589,PA,N,0.0,P,2015,26/11/2020,30
ESCINFO,ESCINFO-6691,PA,N,2.0,P,2015,12/02/2020,30
ESCINFO,ESCINFO-5836,PA,S,0.0,P,2015,12/03/2020,30
ESCINFO,ESCINFO-5943,PA,S,1.0,A,2015,12/05/2020,30
ESCINFO,ESCINFO-6333,PA,S,0.0,A,2015,02/04/2020,30
ESCINFO,ESCINFO-6599,PA,S,0.0,A,2015,27/11/2020,30
ESCINFO,ESCINFO-7117,PA,N,0.0,A,2015,02/02/2020,30
ESCINFO,ESCINFO-6004,PA,N,2.0,P,2015,12/07/2020,30
ESCINFO,ESCINFO-7037,PA,N,0.0,A,2015,17/12/2020,30
ESCINFO,ESCINFO-7201,PA,S,1.0,A,2015,02/09/2020,30
ESCINFO,ESCINFO-6665,PA,S,1.0,A,2015,12/02/2020,30
ESCINFO,ESCINFO-6278,PA,N,1.0,A,2015,17/04/2020,30
ESCINFO,ESCINFO-5474,PA,N,1.0,P,2015,13/12/2020,30
ESCINFO,ESCINFO-6823,PA,S,2.0,A,2015,12/09/2020,30
ESCINFO,ESCINFO-7223,PA,N,2.0,P,2015,27/02/2020,30
ESCINFO,ESCINFO-778,PA,N,2.0,A,2015,03/09/2020,30
ESCINFO,ESCINFO-2395,PA,N,1.0,P,2015,28/02/2020,30
ESCINFO,ESCINFO-2313,PA,S,0.0,P,2015,03/07/2020,30
ESCINFO,ESCINFO-6458,PA,S,2.0,A,2015,04/09/2020,30
ESCINFO,ESCINFO-2127,PA,S,2.0,P,2015,12/01/2020,30
ESCINFO,ESCINFO-6951,PA,S,1.0,A,2015,12/12/2020,30
ESCINFO,ESCINFO-7011,PA,N,1.0,A,2015,16/12/2020,30
ESCINFO,ESCINFO-7172,PA,S,0.0,A,2015,02/06/2020,30
ESCINFO,ESCINFO-4904,PA,S,1.0,A,2015,03/09/2020,30
ESCINFO,ESCINFO-4980,PA,N,1.0,P,2015,03/10/2020,30
ESCINFO,ESCINFO-1041,PA,S,1.0,P,2015,30/03/2020,30
ESCINFO,ESCINFO-4802,PA,S,1.0,P,2015,04/03/2020,30
ESCINFO,ESCINFO-6554,PA,S,2.0,A,2015,13/04/2020,30
ESCINFO,ESCINFO-7264,PA,N,1.0,P,2015,17/04/2020,30
ESCINFO,ESCINFO-6103,PA,N,0.0,A,2015,12/12/2020,30
ESCINFO,ESCINFO-6377,PA,S,1.0,A,2015,02/07/2020,30
ESCINFO,ESCINFO-7242,PA,S,1.0,P,2015,25/03/2020,30
ESCINFO,ESCINFO-7133,PA,S,0.0,A,2015,04/07/2020,30
ESCINFO,ESCINFO-6026,PA,N,1.0,P,2015,12/11/2020,30
ESCINFO,ESCINFO-6669,PA,N,1.0,P,2015,12/02/2020,30
ESCINFO,ESCINFO-7039,PA,N,1.0,P,2015,17/12/2020,30
ESCINFO,ESCINFO-5571,PA,S,2.0,A,2015,14/12/2020,30
ESCINFO,ESCINFO-5899,PA,S,0.0,P,2015,12/03/2020,30
ESCINFO,ESCINFO-6421,PA,S,1.0,P,2015,27/02/2020,30
ESCINFO,ESCINFO-6614,PA,N,0.0,P,2015,14/04/2020,30
ESCINFO,ESCINFO-5727,PA,S,2.0,P,2015,18/04/2020,30
ESCINFO,ESCINFO-6171,PA,S,1.0,A,2015,13/12/2020,30
ESCINFO,ESCINFO-6139,PA,S,0.0,A,2015,13/12/2020,30
ESCINFO,ESCINFO-7266,PA,S,1.0,P,2015,24/04/2020,30
ESCINFO,ESCINFO-6692,PA,N,0.0,A,2015,12/02/2020,30
ESCINFO,ESCINFO-6910,PA,N,0.0,P,2015,29/04/2020,30
ESCINFO,ESCINFO-6280,PA,N,0.0,A,2015,14/04/2020,30
ESCINFO,ESCINFO-6843,PA,S,1.0,A,2015,24/04/2020,30
ESCINFO,ESCINFO-5786,PA,S,0.0,A,2015,13/04/2020,30
ESCINFO,ESCINFO-6409,PA,N,1.0,A,2015,13/02/2020,30
ESCINFO,ESCINFO-7086,PA,S,2.0,A,2015,19/12/2020,30
ESCINFO,ESCINFO-5865,PA,S,1.0,A,2015,30/11/2020,30
ESCINFO,ESCINFO-7169,PA,N,0.0,A,2015,02/05/2020,30
ESCINFO,ESCINFO-7019,PA,S,2.0,A,2015,13/04/2020,30
ESCINFO,ESCINFO-4620,PC,N,1.0,A,2019,12/05/2020,28
ESCINFO,ESCINFO-4707,PC,S,0.0,A,2019,16/12/2020,28
ESCINFO,ESCINFO-4710,PC,S,2.0,P,2019,16/12/2020,28
ESCINFO,ESCINFO-4711,PC,S,0.0,A,2019,16/12/2020,28
ESCINFO,ESCINFO-5200,PC,S,0.0,A,2019,12/04/2020,28
ESCINFO,ESCINFO-5202,PC,S,0.0,A,2019,12/04/2020,28
ESCINFO,ESCINFO-5212,PC,N,1.0,A,2019,12/04/2020,28
ESCINFO,ESCINFO-5217,PC,N,2.0,A,2019,12/04/2020,28
ESCINFO,ESCINFO-5247,PC,N,1.0,P,2019,12/05/2020,28
ESCINFO,ESCINFO-5253,PC,S,0.0,A,2019,12/05/2020,28
ESCINFO,ESCINFO-5274,PC,S,0.0,A,2019,12/06/2020,28
ESCINFO,ESCINFO-5276,PC,N,2.0,A,2019,12/06/2020,28
ESCINFO,ESCINFO-5295,PC,S,1.0,A,2019,12/07/2020,28
ESCINFO,ESCINFO-5297,PC,N,0.0,A,2019,12/07/2020,28
ESCINFO,ESCINFO-5298,PC,N,1.0,A,2019,12/07/2020,28
ESCINFO,ESCINFO-5300,PC,S,2.0,P,2019,12/07/2020,28
ESCINFO,ESCINFO-5301,PC,S,2.0,A,2019,12/07/2020,28
ESCINFO,ESCINFO-5302,PC,N,0.0,P,2019,12/07/2020,28
ESCINFO,ESCINFO-5304,PC,S,1.0,A,2019,12/07/2020,28
ESCINFO,ESCINFO-5307,PC,S,1.0,P,2019,12/07/2020,28
ESCINFO,ESCINFO-5308,PC,S,1.0,A,2019,12/07/2020,28
ESCINFO,ESCINFO-5313,PC,N,2.0,P,2019,12/07/2020,28
ESCINFO,ESCINFO-5323,PC,S,1.0,A,2019,12/11/2020,28
ESCINFO,ESCINFO-5322,PC,S,1.0,P,2019,12/11/2020,28
ESCINFO,ESCINFO-5347,PC,N,1.0,A,2019,12/11/2020,28
ESCINFO,ESCINFO-5356,PC,N,1.0,A,2019,12/11/2020,28
ESCINFO,ESCINFO-5368,PC,N,1.0,A,2019,12/12/2020,28
ESCINFO,ESCINFO-5369,PC,N,0.0,A,2019,12/12/2020,28
ESCINFO,ESCINFO-5370,PC,N,0.0,A,2019,12/12/2020,28
ESCINFO,ESCINFO-5371,PC,N,0.0,A,2019,12/12/2020,28
ESCINFO,ESCINFO-5372,PC,N,1.0,P,2019,12/12/2020,28
ESCINFO,ESCINFO-5373,PC,S,1.0,A,2019,12/12/2020,28
ESCINFO,ESCINFO-5374,PC,N,0.0,A,2019,12/12/2020,28
ESCINFO,ESCINFO-5375,PC,N,2.0,P,2019,12/12/2020,28
ESCINFO,ESCINFO-5376,PC,S,0.0,A,2019,12/12/2020,28
ESCINFO,ESCINFO-5377,PC,N,1.0,A,2019,12/12/2020,28
ESCINFO,ESCINFO-5378,PC,N,1.0,P,2019,12/12/2020,28
ESCINFO,ESCINFO-5379,PC,N,2.0,A,2019,12/12/2020,28
ESCINFO,ESCINFO-5380,PC,N,0.0,A,2019,12/12/2020,28
ESCINFO,ESCINFO-5382,PC,N,0.0,A,2019,12/12/2020,28
ESCINFO,ESCINFO-5384,PC,N,2.0,P,2019,12/12/2020,28
ESCINFO,ESCINFO-5386,PC,N,1.0,P,2019,12/12/2020,28
ESCINFO,ESCINFO-5387,PC,N,2.0,P,2019,12/12/2020,28
ESCINFO,ESCINFO-5390,PC,N,0.0,P,2019,12/12/2020,28
ESCINFO,ESCINFO-5399,PC,S,0.0,A,2019,12/12/2020,28
ESCINFO,ESCINFO-5414,PC,S,0.0,A,2019,12/12/2020,28
ESCINFO,ESCINFO-5446,PC,N,2.0,P,2019,13/12/2020,28
ESCINFO,ESCINFO-5462,PC,N,1.0,P,2019,13/12/2020,28
ESCINFO,ESCINFO-5470,PC,S,2.0,A,2019,13/12/2020,28
ESCINFO,ESCINFO-5477,PC,N,0.0,A,2019,13/12/2020,28
ESCINFO,ESCINFO-5484,PC,S,1.0,P,2019,13/12/2020,28
ESCINFO,ESCINFO-5490,PC,S,1.0,A,2019,13/12/2020,28
ESCINFO,ESCINFO-5493,PC,S,1.0,A,2019,13/12/2020,28
ESCINFO,ESCINFO-5495,PC,N,2.0,P,2019,13/12/2020,28
ESCINFO,ESCINFO-5508,PC,S,2.0,A,2019,14/12/2020,28
ESCINFO,ESCINFO-5532,PC,S,1.0,P,2019,14/12/2020,28
ESCINFO,ESCINFO-5206,PC,N,1.0,P,2019,14/12/2020,28
ESCINFO,ESCINFO-5460,PC,S,1.0,A,2019,14/12/2020,28
ESCINFO,ESCINFO-5514,PC,S,2.0,A,2019,14/12/2020,28
ESCINFO,ESCINFO-5552,PC,N,1.0,P,2019,14/12/2020,28
ESCINFO,ESCINFO-5563,PC,S,2.0,A,2019,27/12/2020,28
ESCINFO,ESCINFO-5574,PC,N,1.0,P,2019,15/12/2020,28
ESCINFO,ESCINFO-5575,PC,N,2.0,A,2019,15/12/2020,28
ESCINFO,ESCINFO-5586,PC,N,0.0,P,2019,15/12/2020,28
ESCINFO,ESCINFO-5615,PC,S,1.0,A,2019,27/12/2020,28
ESCINFO,ESCINFO-5620,PC,S,1.0,A,2019,18/12/2020,28
ESCINFO,ESCINFO-5626,PC,S,1.0,A,2019,19/12/2020,28
ESCINFO,ESCINFO-5643,PC,N,2.0,P,2019,30/01/2020,28
ESCINFO,ESCINFO-5649,PC,S,2.0,P,2019,30/01/2020,28
ESCINFO,ESCINFO-5685,PC,S,2.0,A,2019,02/01/2020,28
ESCINFO,ESCINFO-5698,PC,S,1.0,A,2019,02/01/2020,28
ESCINFO,ESCINFO-5710,PC,S,1.0,A,2019,02/01/2020,28
ESCINFO,ESCINFO-5714,PC,S,1.0,P,2019,02/02/2020,28
ESCINFO,ESCINFO-5715,PC,S,1.0,A,2019,02/02/2020,28
ESCINFO,ESCINFO-5716,PC,S,1.0,A,2019,02/02/2020,28
ESCINFO,ESCINFO-5750,PC,S,0.0,A,2019,02/08/2020,28
ESCINFO,ESCINFO-5760,PC,S,0.0,A,2019,13/02/2020,28
ESCINFO,ESCINFO-5761,PC,S,0.0,A,2019,15/02/2020,28
ESCINFO,ESCINFO-5764,PC,S,0.0,A,2019,21/02/2020,28
ESCINFO,ESCINFO-5769,PC,S,0.0,A,2019,03/08/2020,28
ESCINFO,ESCINFO-6258,PC,N,2.0,A,2019,17/12/2020,28
ESCINFO,ESCINFO-6068,PE,N,1.0,P,2020,05/03/2020,15
ESCINFO,ESCINFO-1822,PE,N,2.0,P,2020,05/03/2020,15
ESCINFO,ESCINFO-60,PE,S,2.0,A,2020,05/03/2020,15
ESCINFO,ESCINFO-8890,PE,N,1.0,P,2020,05/03/2020,15
ESCINFO,ESCINFO-8891,PE,S,1.0,A,2020,05/03/2020,15
ESCINFO,ESCINFO-8892,PE,S,1.0,A,2020,12/12/2020,15
ESCINFO,ESCINFO-8894,PE,S,1.0,A,2020,12/12/2020,15
ESCINFO,ESCINFO-8895,PE,N,1.0,P,2020,05/04/2020,15
ESCINFO,ESCINFO-4305,PE,N,2.0,A,2020,05/04/2020,15
ESCINFO,ESCINFO-8896,PE,N,0.0,P,2020,05/04/2020,15
ESCINFO,ESCINFO-4171,PE,N,1.0,A,2020,05/04/2020,15
ESCINFO,ESCINFO-4319,PE,N,0.0,A,2020,05/04/2020,15
ESCINFO,ESCINFO-6960,PE,S,2.0,A,2020,05/04/2020,15
ESCINFO,ESCINFO-3404,PE,N,1.0,P,2020,05/04/2020,15
ESCINFO,ESCINFO-5853,PE,N,1.0,A,2020,05/04/2020,15
ESCINFO,ESCINFO-5849,PE,S,0.0,A,2020,05/04/2020,15
ESCINFO,ESCINFO-6816,PE,S,1.0,P,2020,05/04/2020,15
ESCINFO,ESCINFO-3459,PE,N,0.0,P,2020,05/05/2020,15
ESCINFO,ESCINFO-2505,PE,S,1.0,A,2020,05/05/2020,15
ESCINFO,ESCINFO-8897,PE,S,0.0,A,2020,05/05/2020,15
ESCINFO,ESCINFO-8898,PE,S,0.0,A,2020,05/05/2020,15
ESCINFO,ESCINFO-8899,PE,N,2.0,P,2020,05/05/2020,15
ESCINFO,ESCINFO-8900,PE,N,1.0,P,2020,05/05/2020,15
ESCINFO,ESCINFO-8901,PE,S,1.0,A,2020,05/05/2020,15
ESCINFO,ESCINFO-8902,PE,S,1.0,A,2020,05/05/2020,15
ESCINFO,ESCINFO-8903,PE,S,2.0,A,2020,05/05/2020,15
ESCINFO,ESCINFO-8904,PE,S,2.0,A,2020,05/05/2020,15
ESCINFO,ESCINFO-4941,PE,N,1.0,A,2020,05/05/2020,15
ESCINFO,ESCINFO-8905,PE,S,0.0,A,2020,05/05/2020,15
ESCINFO,ESCINFO-8906,PE,S,2.0,P,2020,05/05/2020,15
ESCINFO,ESCINFO-8907,PE,N,1.0,P,2020,05/05/2020,15
ESCINFO,ESCINFO-128,PE,N,1.0,P,2020,05/05/2020,15
ESCINFO,ESCINFO-6112,PA,N,1.0,P,2015,23/03/2020,30
ESCINFO,ESCINFO-3866,PA,S,1.0,A,2015,03/12/2020,30
ESCINFO,ESCINFO-4392,PA,N,0.0,A,2015,13/03/2020,30
ESCINFO,ESCINFO-1834,PA,S,1.0,A,2015,02/04/2018,30
ESCINFO,ESCINFO-6057,PE,N,1.0,A,2020,26/03/2020,15
ESCINFO,ESCINFO-6070,PA,N,0.0,A,2015,02/10/2020,30
ESCINFO,ESCINFO-7412,PC,S,1.0,A,2019,12/06/2020,28
ESCINFO,ESCINFO-8173,PA,S,1.0,A,2015,12/01/2020,30
ESCINFO,ESCINFO-8698,PC,S,2.0,A,2019,02/01/2020,28
ESCINFO,ESCINFO-8427,PE,S,2.0,P,2020,12/09/2020,15
ESCINFO,ESCINFO-8359,PA,N,2.0,P,2015,12/06/2020,30
ESCINFO,ESCINFO-8790,PE,N,1.0,A,2020,02/04/2020,15
ESCINFO,ESCINFO-8385,PA,N,2.0,P,2015,12/07/2020,30
ESCINFO,ESCINFO-8474,PA,N,2.0,A,2015,12/10/2020,30
ESCINFO,ESCINFO-8761,PE,S,1.0,A,2020,02/03/2020,15
ESCINFO,ESCINFO-8437,PE,N,2.0,A,2020,12/09/2020,15
ESCINFO,ESCINFO-8465,PE,S,0.0,P,2020,12/10/2020,15
ESCINFO,ESCINFO-8781,PA,S,1.0,P,2015,02/04/2020,30
ESCINFO,ESCINFO-8365,PA,N,0.0,P,2015,06/06/2020,30
ESCINFO,ESCINFO-8684,PA,N,0.0,A,2015,06/06/2020,30
ESCINFO,ESCINFO-8457,PA,N,1.0,P,2015,06/06/2020,30
ESCINFO,ESCINFO-8436,PE,S,2.0,P,2020,12/09/2020,15
ESCINFO,ESCINFO-8601,PA,S,0.0,A,2015,17/12/2020,30
ESCINFO,ESCINFO-8524,PA,N,0.0,P,2015,14/12/2020,30
ESCINFO,ESCINFO-8243,PA,S,0.0,A,2015,06/06/2020,30
ESCINFO,ESCINFO-8207,PC,N,2.0,P,2019,12/01/2020,28
ESCINFO,ESCINFO-8167,PD,N,1.0,P,2019,12/01/2020,40
ESCINFO,ESCINFO-8323,PC,S,2.0,P,2019,12/06/2020,28
ESCINFO,ESCINFO-8701,PB,S,1.0,A,2017,02/01/2020,25
ESCINFO,ESCINFO-8281,PA,N,0.0,A,2015,06/07/2020,30
ESCINFO,ESCINFO-8622,PA,N,1.0,A,2015,06/07/2020,30
ESCINFO,ESCINFO-8272,PA,S,2.0,A,2015,12/03/2020,30
ESCINFO,ESCINFO-8306,PB,N,2.0,A,2017,12/06/2020,25
ESCINFO,ESCINFO-8821,PA,N,2.0,A,2015,02/07/2020,30
ESCINFO,ESCINFO-8637,PA,S,1.0,A,2015,20/12/2020,30
ESCINFO,ESCINFO-8504,PE,N,1.0,A,2020,06/07/2020,15
ESCINFO,ESCINFO-8422,PD,S,1.0,A,2019,12/09/2020,40
ESCINFO,ESCINFO-8364,PA,S,1.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-8177,PA,N,1.0,A,2015,12/01/2020,30
ESCINFO,ESCINFO-8834,PB,N,1.0,P,2017,02/09/2020,25
ESCINFO,ESCINFO-7369,PC,N,2.0,P,2019,06/08/2020,28
ESCINFO,ESCINFO-8659,PA,S,1.0,A,2015,06/08/2020,30
ESCINFO,ESCINFO-8819,PB,N,0.0,P,2017,02/07/2020,25
